chap_num,term_str,n
3,cheap,1
3,cherish,1
3,child,1
3,children,7
3,chose,1
3,chosen,2
3,christian,1
3,clarifies,1
3,clashed,1
3,clashedit,1
3,clay,1
3,clear,3
3,clearing,1
3,cleaves,1
3,closer,1
3,coin,1
3,come,10
3,comes,1
3,command,3
3,commended,1
3,commit,2
3,commitments,1
3,committed,1
3,common,1
3,community,3
3,company,1
3,compounded,1
3,comprehends,1
3,conceal,5
3,concern,1
3,concerning,1
3,conduct,3
3,confirming,2
3,confound,1
3,consider,1
3,considered,1
3,consult,1
3,consumed,1
3,contain,1
3,contribute,1
3,conveniences,1
3,convey,1
3,corrupt,1
3,could,1
3,count,1
3,covenant,4
3,create,1
3,created,1
3,creates,1
3,creation,2
3,creatures,1
3,crib,1
3,criterion,1
3,curse,2
3,cuts,1
3,dawn,1
3,day,18
3,days,3
3,dead,4
3,death,5
3,deceitful,1
3,decision,1
3,declined,1
3,dedicated,1
3,deeds,2
3,deeper,1
3,defeated,2
3,definitive,1
3,defy,1
3,delighting,1
3,delivered,3
3,delusion,1
3,denied,1
3,deniers,1
3,derive,1
3,descendants,1
3,deserving,1
3,desire,1
3,desires,5
3,despite,1
3,destination,1
3,destined,1
3,destiny,1
3,destroys,1
3,determination,1
3,deterring,1
3,deviation,1
3,devoted,1
3,did,8
3,die,6
3,died,1
3,dieforgiveness,1
3,dies,1
3,differed,1
3,different,1
3,disappointed,1
3,disbelief,3
3,disbelieve,13
3,disbelieved,4
3,disbelievers,6
3,disbelieving,2
3,disciples,1
3,disclose,1
3,disgrace,1
3,disgraced,1
3,dishonestly,2
3,dishonesty,1
3,disobeyed,1
3,dispersed,1
3,disputed,2
3,disputes,1
3,disputing,1
3,disregarded,1
3,dissent,1
3,distance,1
3,distinction,1
3,distinguished,2
3,distinguishing,1
3,distort,1
3,divided,1
3,do,45
3,doers,2
3,does,6
3,done,4
3,donedo,1
3,doubt,3
3,down,7
3,due,1
3,dust,1
3,duty,2
3,each,1
3,earned,3
3,earth,12
3,eased,1
3,eat,1
3,elects,1
3,eliminate,1
3,emerged,1
3,emigrated,1
3,encircled,1
3,encountered,1
3,end,2
3,endowed,1
3,endure,1
3,enemies,1
3,enjoyment,2
3,enough,2
3,enter,1
3,entered,1
3,enters,1
3,entire,1
3,entrust,2
3,entrusted,1
3,envy,1
3,error,1
3,established,1
3,eternal,1
3,eternally,1
3,evade,1
3,even,7
3,evening,1
3,events,1
3,ever,2
3,every,3
3,everything,7
3,evident,2
3,evil,3
3,evildoers,2
3,excellent,3
3,except,12
3,excesses,1
3,exchange,3
3,exchanged,1
3,expect,1
3,expelled,1
3,eyes,2
3,fabricated,1
3,faced,1
3,faces,4
3,fact,3
3,fails,1
3,faith,4
3,faithful,1
3,faithless,1
3,falls,1
3,falsehood,1
3,faltered,2
3,family,2
3,fast,1
3,fate,1
3,fear,7
3,feared,1
3,feed,1
3,feel,1
3,female,3
3,fields,1
3,fight,3
3,fighting,1
3,figure,1
3,finds,1
3,finest,1
3,fingers,1
3,fire,11
3,firmly,1
3,first,1
3,five,1
3,fled,1
3,flee,1
3,flow,3
3,flowa,1
3,follow,6
3,followed,3
3,food,1
3,foothold,1
3,for,78
3,forbade,1
3,forbid,2
3,forbidden,1
3,forever,4
3,foreverhospitality,1
3,forges,1
3,forgive,5
3,forgiven,1
3,forgiveness,5
3,forgives,2
3,forgiving,4
3,forms,1
3,forwarded,1
3,fought,2
3,found,1
3,foundation,1
3,friends,1
3,frightening,1
3,from,58
3,frosty,1
3,fuel,1
3,fulfilled,1
3,fulfills,1
3,full,4
3,future,1
3,garden,1
3,gardens,4
3,gather,2
3,gathered,1
3,gave,1
3,gentiles,1
3,gentle,1
3,gestures,1
3,get,1
3,gets,1
3,give,12
3,given,13
3,giver,1
3,gives,4
3,glory,1
3,god,188
3,godgod,1
3,godly,1
3,gods,21
3,gold,3
3,good,12
3,goodness,1
3,gospel,3
3,grace,8
3,gracious,2
3,grant,1
3,great,4
3,grieve,2
3,groups,1
3,guard,1
3,guardian,1
3,guidance,5
3,guide,2
3,guided,4
3,had,11
3,hand,2
3,hands,1
3,happens,1
3,happy,1
3,hardhearted,1
3,harm,7
3,harsh,1
3,harvest,1
3,has,30
3,hatred,1
3,have,64
3,having,4
3,he,76
3,heal,1
3,heap,1
3,hear,1
3,heard,2
3,hearer,3
3,hearing,1
3,hearts,12
3,heaven,1
3,heavens,9
3,heels,3
3,hell,1
3,hellan,1
3,hellthe,1
3,help,3
3,helped,1
3,helpers,3
3,her,10
3,here,2
3,hereafter,6
3,hidden,1
3,hide,1
3,him,25
3,himself,1
3,hinder,1
3,his,20
3,hoard,1
3,hoardings,1
3,hold,1
3,home,1
3,homes,3
3,honor,1
3,honorable,1
3,hope,1
3,horses,1
3,house,2
3,how,10
3,humanity,2
3,humble,1
3,humiliate,1
3,humiliated,1
3,humiliating,1
3,hypocrites,1
3,i,21
3,idol,1
3,if,37
3,ignorancesaying,1
3,illuminating,1
3,immense,1
3,immoral,1
3,impressed,1
3,imran,2
3,in,99
3,inasmuch,1
3,increase,1
3,increased,1
3,incurred,1
3,incurs,1
3,indecency,1
3,indeed,2
3,independent,1
3,infidelity,2
3,inflicted,1
3,inform,3
3,informed,1
3,inhabitants,1
3,inheritance,1
3,injustice,1
3,insight,1
3,instead,1
3,insulting,1
3,interpretation,2
3,into,10
3,invoke,1
3,is,128
3,isaac,1
3,ishmael,1
3,islam,2
3,israel,3
3,it,64
3,its,3
3,itself,1
3,jacob,1
3,jesus,5
3,jew,1
3,john,1
3,joined,1
3,journey,1
3,judge,1
3,just,1
3,justice,2
3,keep,1
3,kill,2
3,killed,8
3,killedi,1
3,killedto,1
3,killing,1
3,kind,1
3,kneel,2
3,knew,1
3,know,8
3,knower,2
3,knowing,2
3,knowingly,2
3,knowledge,3
3,knowledgeupholding,1
3,knows,9
3,lam,1
3,land,2
3,last,1
3,lawful,1
3,lead,3
3,learn,1
3,least,2
3,leave,5
3,left,1
3,leprous,1
3,lesson,1
3,let,5
3,liars,1
3,lies,6
3,life,5
3,lifethat,1
3,like,6
3,likeness,1
3,limited,1
3,livestock,1
3,living,3
3,lodging,2
3,look,1
3,lord,39
3,lords,2
3,losers,2
3,lost,1
3,lots,1
3,love,11
3,loves,5
3,lying,2
3,made,4
3,maintain,1
3,maintains,1
3,make,8
3,male,2
3,man,1
3,mankind,5
3,many,2
3,marched,2
3,mark,1
3,martyrs,1
3,mary,7
3,master,1
3,may,13
3,me,14
3,measure,1
3,meem,1
3,meet,1
3,merciful,3
3,mercy,5
3,merely,1
3,merge,2
3,message,1
3,messages,1
3,messenger,12
3,messengers,6
3,messiah,1
3,met,1
3,mighty,3
3,minds,1
3,misdeeds,1
3,miserable,4
3,misery,1
3,misled,1
3,missed,1
3,mobilized,1
3,monotheist,2
3,moral,2
3,more,1
3,morning,2
3,moses,1
3,most,4
3,mouths,2
3,movements,1
3,much,3
3,muhammad,1
3,muslim,1
3,muslims,1
3,my,12
3,myself,1
3,name,1
3,named,1
3,narrative,1
3,nearest,1
3,neither,3
3,never,3
3,news,2
3,next,3
3,night,4
3,no,24
3,noah,1
3,none,7
3,nor,12
3,not,75
3,note,1
3,nothing,5
3,now,1
3,number,2
3,numerous,1
3,o,19
3,obey,5
3,obeyed,1
3,obligation,1
3,observant,1
3,obtain,1
3,of,173
3,off,1
3,offences,1
3,offensive,1
3,offer,1
3,offering,1
3,offspring,2
3,old,1
3,on,26
3,one,7
3,ones,1
3,only,9
3,or,16
3,other,4
3,others,4
3,our,22
3,ourselves,1
3,out,6
3,outcast,1
3,outsiders,1
3,over,7
3,overcame,1
3,overcome,1
3,overtaken,1
3,own,6
3,owner,1
3,pagan,1
3,paid,2
3,painful,5
3,parable,1
3,paradise,2
3,pardon,1
3,pardoned,1
3,part,2
3,parties,1
3,partisans,1
3,partners,1
3,party,3
3,passed,2
3,path,3
3,patience,1
3,patient,2
3,patriarchs,1
3,penalty,1
3,people,33
3,peoplepromise,1
3,permissible,1
3,permission,1
3,persecuted,1
3,persecution,1
3,persevere,3
3,persist,1
3,person,1
3,persons,1
3,pharaohs,1
3,piety,1
3,pietygod,1
3,piles,2
3,pilgrimage,1
3,pious,2
3,pit,1
3,planned,2
3,planners,1
3,pleases,1
3,pledge,1
3,plunge,1
3,polytheists,1
3,poor,1
3,possesses,2
3,possessions,2
3,possessor,1
3,power,1
3,powerful,1
3,practice,1
3,praise,1
3,praised,1
3,prayed,1
3,prayers,1
3,praying,1
3,predetermined,1
3,prepared,2
3,presence,2
3,presented,1
3,price,3
3,proclaim,1
3,proclamation,1
3,promise,3
3,promised,1
3,proofs,4
3,prophet,4
3,prophethood,1
3,prophets,6
3,prosper,1
3,prosperity,1
3,prostrate,1
3,protect,2
3,protection,1
3,protector,2
3,prove,1
3,provide,1
3,provided,1
3,provides,1
3,provision,1
3,prudent,1
3,psalms,1
3,punish,1
3,punishes,2
3,punishment,9
3,purified,2
3,purifies,2
3,purify,1
3,pursued,1
3,pursues,1
3,put,3
3,quarreled,1
3,quick,2
3,race,1
3,rage,2
3,raised,1
3,raising,1
3,ranks,1
3,ransom,1
3,rather,2
3,read,1
3,realize,1
3,rear,1
3,reason,1
3,reassure,1
3,rebelled,1
3,receive,1
3,received,3
3,reception,1
3,recite,3
3,recited,1
3,recites,1
3,reckoning,2
3,recollects,1
3,recompense,1
3,reconciled,1
3,redeems,1
3,referred,1
3,reflect,1
3,reform,1
3,refuge,1
3,refusegod,1
3,regarding,1
3,regret,1
3,reinforce,1
3,reinforced,1
3,reject,3
3,rejected,3
3,rejects,1
3,rejoice,3
3,religion,6
3,remain,2
3,remaining,2
3,remember,6
3,reminder,1
3,remit,2
3,remorse,1
3,repaid,1
3,repent,1
3,repentance,1
3,reprieved,1
3,resort,2
3,respite,2
3,responded,1
3,restingplace,1
3,restrain,1
3,resurrection,6
3,retreat,1
3,retribution,2
3,return,2
3,returned,1
3,reveal,2
3,revealed,10
3,revelations,10
3,revenge,1
3,revere,2
3,reverence,1
3,reverent,1
3,revive,1
3,reward,14
3,rewards,1
3,rich,1
3,righteous,7
3,righteousness,3
3,rivers,4
3,rooted,1
3,rope,3
3,rounded,1
3,rush,1
3,saddened,1
3,said,32
3,same,1
3,sanction,1
3,sanctuary,2
3,satan,3
3,save,1
3,saved,1
3,saviors,2
3,saw,1
3,say,34
3,says,1
3,schemes,1
3,scripture,22
3,section,1
3,security,2
3,see,1
3,seeing,3
3,seekers,1
3,seeking,3
3,seeks,1
3,seen,1
3,seized,1
3,sell,1
3,selves,3
3,sensed,1
3,sent,5
3,separated,1
3,servants,3
3,setback,1
3,severe,2
3,shall,6
3,share,3
3,she,5
3,should,3
3,shown,1
3,sides,1
3,sight,1
3,sign,6
3,signs,5
3,silver,1
3,similar,1
3,sincere,1
3,sinfulness,1
3,single,1
3,sinners,1
3,sins,6
3,sinsand,1
3,sitting,1
3,slumber,1
3,small,2
3,so,32
3,societies,1
3,some,12
3,someone,3
3,something,3
3,son,2
3,sorrow,2
3,soul,5
3,souls,1
3,sovereignty,4
3,speak,3
3,specifies,1
3,spend,1
3,splendid,1
3,spoken,1
3,spouses,1
3,standing,1
3,statement,1
3,station,1
3,stayed,3
3,steadfast,1
3,stood,1
3,store,1
3,straight,2
3,strengthen,1
3,stricken,1
3,strict,1
3,strikes,1
3,strip,1
3,strive,1
3,subdues,1
3,sublime,1
3,submit,2
3,submitted,3
3,successful,1
3,such,2
3,suddenly,1
3,suffer,1
3,suffered,1
3,suffering,1
3,superior,2
3,support,1
3,supports,2
3,surely,1
3,surrendered,3
3,swayed,1
3,swerve,1
3,swift,1
3,take,7
3,takes,1
3,taste,3
3,teach,2
3,teaches,1
3,teachings,1
3,tell,2
3,terminating,1
3,terms,1
3,terrible,1
3,terror,1
3,test,1
3,tested,1
3,tests,1
3,than,7
3,thankful,1
3,that,52
3,thatthese,2
3,the,350
3,their,50
3,them,77
3,themselves,7
3,then,19
3,there,13
3,thereby,1
3,therein,2
3,thereupon,1
3,these,10
3,they,118
3,things,5
3,think,3
3,thinking,1
3,this,16
3,those,72
3,thosetheir,2
3,though,2
3,thoughts,1
3,thousand,2
3,three,2
3,thrive,1
3,through,3
3,throughout,1
3,throw,1
3,thus,3
3,time,1
3,to,125
3,tongues,1
3,torah,6
3,torment,5
3,touch,1
3,touched,2
3,towards,6
3,trained,1
3,travel,1
3,true,1
3,trust,4
3,trusting,1
3,truth,7
3,truthful,4
3,turn,8
3,turned,3
3,turns,2
3,twice,2
3,twist,1
3,two,4
3,ultimate,1
3,unaware,1
3,under,1
3,understand,1
3,understanding,2
3,united,1
3,unjust,4
3,unjustly,2
3,unlearned,1
3,unless,3
3,unseen,1
3,unspecific,2
3,until,4
3,untruethoughts,1
3,unwillingly,1
3,up,7
3,upbringing,1
3,upon,8
3,upright,2
3,upsets,1
3,us,27
3,used,1
3,usury,1
3,vain,1
3,verifying,2
3,verses,2
3,victory,2
3,virtue,1
3,virtuous,3
3,vowed,1
3,vows,1
3,want,2
3,warns,1
3,was,24
3,waste,2
3,waver,2
3,way,2
3,we,36
3,weak,1
3,weaken,1
3,wealth,1
3,well,4
3,wellesteemed,1
3,went,1
3,were,26
3,what,60
3,whatever,4
3,when,26
3,whenever,1
3,where,2
3,wherein,1
3,wherever,1
3,whether,3
3,which,9
3,while,3
3,whitened,2
3,who,84
3,whoever,12
3,whom,12
3,whomever,4
3,whose,4
3,why,7
3,wicked,1
3,wide,1
3,wife,2
3,will,90
3,willingly,1
3,wills,10
3,wind,1
3,wisdom,4
3,wise,5
3,wish,3
3,with,45
3,withhold,1
3,within,2
3,without,5
3,witness,5
3,witnessed,1
3,witnesses,4
3,womb,1
3,wombs,1
3,women,4
3,won,1
3,word,2
3,words,1
3,work,1
3,worker,1
3,workers,1
3,works,1
3,world,8
3,worldly,2
3,worlds,1
3,worse,1
3,worship,2
3,worshipers,2
3,would,14
3,wound,2
3,wrath,2
3,write,1
3,wrong,2
3,wrongdoers,2
3,wrongdoing,1
3,wronged,4
3,wrongful,1
3,yet,1
3,you,244
3,your,47
3,yours,1
3,yourselves,4
3,zechariah,3
4,a,133
4,aaron,1
4,abandon,1
4,abide,2
4,abides,1
4,abiding,1
4,able,2
4,about,13
4,above,2
4,abraham,4
4,abundance,1
4,abundant,1
4,accomplish,1
4,accordance,4
4,account,1
4,achieved,1
4,achieves,1
4,aching,3
4,act,3
4,admit,7
4,admonish,2
4,adultery,3
4,advantage,1
4,advocate,1
4,advocates,1
4,affection,1
4,after,10
4,against,12
4,age,1
4,agonizing,1
4,agreeing,1
4,agreement,1
4,alarm,1
4,all,4
4,allhearing,2
4,allies,2
4,allknowing,2
4,allseeing,2
4,ally,1
4,alone,3
4,already,3
4,alter,1
4,although,1
4,altogether,3
4,always,1
4,amends,1
4,among,15
4,an,13
4,and,325
4,angels,4
4,angry,1
4,another,6
4,any,15
4,anyone,5
4,anything,4
4,apart,1
4,appeared,1
4,appoint,3
4,appreciative,1
4,approach,1
4,approaches,1
4,appropriate,1
4,approval,1
4,approve,1
4,arbiter,2
4,arbitrate,1
4,are,52
4,argue,2
4,arguing,1
4,arrogant,1
4,arroganthe,1
4,as,31
4,ascribe,1
4,ascribes,1
4,ask,5
4,asked,1
4,aspiring,1
4,assault,1
4,assigned,2
4,assigns,1
4,associate,1
4,associated,1
4,associates,1
4,association,1
4,assumptions,1
4,astray,3
4,astrayyou,1
4,at,1
4,atoms,1
4,attack,1
4,attain,1
4,attainment,1
4,attended,1
4,attention,1
4,aunts,2
4,authority,3
4,authorization,1
4,available,2
4,avarice,1
4,avoid,3
4,aware,5
4,away,5
4,awaythen,1
4,awaywe,1
4,back,5
4,bad,4
4,bathed,1
4,be,32
4,bear,1
4,bears,1
4,because,2
4,become,2
4,beds,1
4,been,5
4,befalls,2
4,before,10
4,befriend,2
4,behalf,3
4,behind,4
4,being,3
4,believe,30
4,believed,3
4,believer,6
4,believers,12
4,believersexcept,1
4,believerthose,1
4,believethat,1
4,believing,5
4,bellies,1
4,belonged,2
4,belongs,7
4,beneath,3
4,beneficiaries,1
4,bequest,4
4,besides,1
4,best,4
4,bestow,1
4,bestowed,1
4,better,8
4,between,10
4,bias,1
4,biased,1
4,binding,1
4,bit,1
4,blame,2
4,blames,1
4,blaze,1
4,blessedamong,1
4,blessing,1
4,book,10
4,books,1
4,both,3
4,bounds,2
4,bounteous,1
4,bounty,3
4,breach,2
4,brief,1
4,bring,5
4,bringing,1
4,broadcast,1
4,brother,1
4,brothers,1
4,burden,1
4,burdens,1
4,but,51
4,buy,1
4,by,20
4,calamity,1
4,calf,1
4,call,1
4,can,4
4,cannot,5
4,capable,1
4,care,1
4,case,2
4,cast,1
4,catch,1
4,cattle,1
4,cause,9
4,certainly,1
4,challenge,1
4,change,1
4,charge,2
4,charity,4
4,children,15
4,childrenyou,1
4,chosen,2
4,civil,1
4,claim,2
4,claims,1
4,clean,1
4,clear,9
4,clement,1
4,close,1
4,closed,1
4,closer,1
4,clothe,1
4,coerce,1
4,cognizant,2
4,combining,1
4,come,8
4,comes,4
4,coming,1
4,command,1
4,commanded,1
4,commit,10
4,commitment,1
4,commits,2
4,committing,1
4,community,1
4,companion,1
4,companions,1
4,companionwhat,1
4,compensation,8
4,completed,1
4,completely,2
4,comprehended,1
4,comprehends,1
4,conceal,3
4,concerned,1
4,concerning,2
4,conclusions,1
4,confine,1
4,confirmation,1
4,confirming,1
4,conscious,1
4,consecutive,1
4,consent,1
4,considered,4
4,conspire,2
4,consume,6
4,consuming,1
4,context,1
4,contrary,1
4,control,1
4,conveyed,1
4,cooked,1
4,counsels,1
4,count,1
4,covenant,2
4,covet,1
4,created,3
4,creation,1
4,crucify,1
4,cry,1
4,curse,2
4,cursed,4
4,curses,1
4,custom,1
4,daughters,4
4,david,1
4,day,9
4,dayupon,1
4,death,5
4,debts,4
4,decadence,1
4,deceitful,1
4,deceive,2
4,deceiving,1
4,decisions,1
4,decree,1
4,decreed,2
4,dedicate,1
4,deed,2
4,deeds,2
4,defend,1
4,degree,1
4,degrees,1
4,deliberately,1
4,deliver,1
4,delivering,1
4,delusions,1
4,demeaning,1
4,denial,1
4,desertion,1
4,desire,2
4,desires,3
4,destination,1
4,determination,1
4,deterring,1
4,deviate,1
4,devil,4
4,devise,1
4,devised,1
4,did,10
4,die,1
4,dies,1
4,differ,1
4,differences,1
4,direct,1
4,direction,1
4,directly,1
4,disabledand,1
4,disaster,1
4,disbelief,3
4,disbelieve,12
4,disbelieved,1
4,disbelievers,10
4,discord,1
4,discrepancy,1
4,disdain,2
4,disdains,1
4,disgraceful,1
4,dishonestly,1
4,dislike,2
4,disloyalty,1
4,disobey,1
4,disobeyed,1
4,disobeys,1
4,dispute,1
4,disputes,1
4,distant,1
4,distinction,1
4,distribution,1
4,divided,1
4,do,48
4,doer,1
4,does,10
4,done,4
4,door,1
4,doubles,1
4,doubt,2
4,down,7
4,dowries,1
4,dowry,1
4,dowrya,1
4,draw,1
4,drunk,1
4,due,2
4,dwell,1
4,each,4
4,earned,2
4,earns,2
4,ears,1
4,earth,9
4,easy,2
4,emigrate,2
4,emigrates,1
4,emigrating,1
4,encompasses,1
4,enemies,2
4,enemy,1
4,engage,1
4,enjoy,1
4,enjoyment,1
4,enjoyments,1
4,enough,4
4,enrich,1
4,enter,2
4,entice,1
4,entrusted,1
4,envy,1
4,equal,3
4,equipment,1
4,equivalent,1
4,err,1
4,error,7
4,escape,1
4,even,5
4,every,2
4,everyone,1
4,everything,13
4,evil,7
4,evils,1
4,exaggerate,1
4,excellent,3
4,except,16
4,excuse,2
4,execute,2
4,exhort,1
4,existed,1
4,expect,2
4,expectations,1
4,experience,1
4,expert,1
4,extravagantly,1
4,faces,2
4,fact,3
4,faction,2
4,factions,1
4,fair,1
4,fairly,3
4,fairlyto,1
4,fairness,1
4,faith,2
4,faithless,1
4,faithlessness,1
4,falling,1
4,falls,1
4,falter,1
4,family,5
4,far,4
4,fast,3
4,fate,1
4,fathers,1
4,fault,1
4,favor,1
4,favored,2
4,favors,1
4,fear,8
4,feared,2
4,fears,1
4,feel,1
4,female,1
4,females,3
4,few,3
4,fight,9
4,fighting,2
4,fights,1
4,find,17
4,fire,5
4,firmer,1
4,firmly,2
4,flow,3
4,follow,2
4,followed,1
4,following,1
4,follows,2
4,for,103
4,forbade,1
4,forbidden,3
4,forego,1
4,forever,6
4,forgive,5
4,forgiveness,5
4,forgiver,3
4,forgives,1
4,forgiving,6
4,fortified,1
4,fortune,2
4,forward,2
4,fostermothers,1
4,fought,1
4,found,2
4,four,2
4,fraudulently,1
4,free,5
4,friend,1
4,from,60
4,front,1
4,fulfilling,4
4,full,2
4,gardens,3
4,gate,2
4,gather,2
4,gave,3
4,genetic,1
4,get,6
4,gets,5
4,gifts,1
4,give,15
4,given,16
4,givers,1
4,gives,3
4,glory,3
4,god,211
4,gods,14
4,godthere,1
4,gone,3
4,good,17
4,goodness,2
4,goods,1
4,goodwill,1
4,grace,5
4,graciously,1
4,grant,1
4,great,9
4,greater,1
4,greeted,1
4,greeting,2
4,group,2
4,groups,1
4,grow,1
4,guard,1
4,guardian,1
4,guardians,1
4,guardianshipborn,1
4,guarding,1
4,guidance,1
4,guide,5
4,guided,2
4,had,20
4,half,1
4,hampered,1
4,hand,2
4,handed,1
4,hands,4
4,happens,2
4,hardly,1
4,harm,2
4,has,38
4,hastily,1
4,have,67
4,he,51
4,hear,4
4,hearing,1
4,hearts,1
4,heavens,6
4,held,1
4,hell,6
4,hellwhat,1
4,helper,1
4,helpless,2
4,her,3
4,hereafter,2
4,hide,2
4,him,34
4,himif,1
4,himself,7
4,himthat,1
4,his,33
4,hold,3
4,home,1
4,homes,2
4,honor,1
4,hostile,1
4,hostility,1
4,how,5
4,human,1
4,humanity,1
4,humbly,1
4,husband,1
4,hypocrites,6
4,i,9
4,if,63
4,ignorance,1
4,ignore,1
4,illicitly,2
4,immature,1
4,immense,1
4,implores,1
4,improper,1
4,in,99
4,inactive,3
4,increase,2
4,indecent,1
4,indeed,2
4,inferno,1
4,inform,1
4,inherit,2
4,inherits,1
4,injustice,1
4,innocent,1
4,inside,1
4,inspired,3
4,instead,2
4,instructed,2
4,instructions,1
4,instructs,2
4,intended,1
4,intends,3
4,intercedes,2
4,intercourse,1
4,intimate,1
4,into,15
4,intobut,1
4,investigate,2
4,invoke,2
4,is,123
4,isaac,1
4,ishmael,1
4,it,52
4,its,2
4,jacob,1
4,jesus,3
4,jews,2
4,job,1
4,join,1
4,jonah,1
4,journey,1
4,judge,4
4,judicious,1
4,just,1
4,justice,2
4,keeps,2
4,kill,5
4,killed,2
4,killing,1
4,kills,2
4,kind,1
4,kindly,1
4,kindness,2
4,kingdom,2
4,know,3
4,knower,1
4,knowing,5
4,knowledge,4
4,knowledgeable,2
4,knows,4
4,lack,1
4,lacks,1
4,lags,1
4,land,2
4,language,1
4,last,5
4,law,1
4,lawful,1
4,lazily,1
4,lead,1
4,leads,1
4,leave,12
4,leaves,8
4,led,1
4,left,1
4,legal,3
4,legislation,1
4,less,2
4,lest,2
4,let,7
4,level,1
4,leveled,1
4,lewdness,1
4,lie,2
4,lies,1
4,life,3
4,light,1
4,lighten,1
4,like,4
4,likely,1
4,liketwo,1
4,limits,1
4,listen,1
4,listening,1
4,little,3
4,live,1
4,lord,8
4,lose,1
4,loss,1
4,lost,1
4,love,3
4,lovers,1
4,lowest,1
4,made,1
4,maids,1
4,maintainers,1
4,make,3
4,makes,4
4,male,3
4,maltreatment,1
4,man,2
4,managed,1
4,manager,1
4,manifest,1
4,many,3
4,marriage,2
4,married,3
4,marry,6
4,marrying,1
4,martyred,1
4,martyrs,1
4,mary,4
4,mate,1
4,maternal,1
4,matter,4
4,mature,1
4,may,8
4,me,1
4,means,6
4,men,8
4,merciful,10
4,mercy,5
4,messenger,18
4,messengers,9
4,messengerthese,1
4,messiah,3
4,might,2
4,mighty,1
4,minds,1
4,misfortune,1
4,mislead,4
4,mistake,1
4,mobilize,2
4,money,2
4,monotheist,1
4,monstrous,2
4,months,1
4,more,8
4,moses,3
4,most,11
4,mother,2
4,mothers,2
4,mount,1
4,much,4
4,mucha,1
4,must,3
4,mutual,1
4,my,1
4,myself,1
4,need,1
4,needy,1
4,neglect,1
4,neighbor,2
4,neither,4
4,never,3
4,news,2
4,next,2
4,night,1
4,no,32
4,noah,1
4,none,2
4,nor,14
4,not,76
4,nothing,3
4,now,1
4,nursed,1
4,nursing,1
4,o,15
4,obedience,1
4,obedient,1
4,obey,4
4,obeyed,1
4,obeying,1
4,obeys,3
4,obligation,1
4,obligatory,1
4,obliterate,1
4,observe,1
4,observed,1
4,observers,1
4,of,133
4,off,5
4,offensegod,1
4,offer,2
4,offers,1
4,oftforgiving,1
4,omniscient,1
4,on,22
4,one,12
4,oneeighth,1
4,onefourth,2
4,onehalf,3
4,onesixth,3
4,onethird,2
4,only,10
4,oppressed,1
4,oppressive,1
4,or,41
4,ordain,1
4,ordained,1
4,order,1
4,orgasmunless,1
4,orphans,6
4,orphansthen,1
4,other,4
4,others,5
4,otherwise,1
4,ought,1
4,our,5
4,out,9
4,outright,1
4,outside,1
4,over,12
4,overcoming,1
4,oversteps,1
4,overtaken,1
4,overwhelmed,1
4,own,4
4,owners,1
4,painful,3
4,paradise,1
4,pardon,2
4,pardoned,1
4,pardoning,3
4,parents,11
4,part,1
4,partners,3
4,past,2
4,paternal,1
4,path,8
4,patriarchs,1
4,pay,3
4,paying,4
4,peace,3
4,penalty,1
4,penetrating,1
4,people,26
4,peoples,1
4,perform,2
4,perhaps,1
4,permission,1
4,permitted,2
4,person,2
4,persons,2
4,pietygod,1
4,place,1
4,placed,1
4,places,1
4,plainly,1
4,pleasure,1
4,pledge,1
4,plentitude,1
4,plot,1
4,plunge,1
4,ponder,1
4,poor,3
4,possess,1
4,possessions,2
4,postpone,1
4,power,1
4,powerful,2
4,powers,1
4,practice,2
4,praiseworthy,1
4,pray,1
4,prayed,3
4,prayer,6
4,prayers,3
4,precautions,3
4,preference,1
4,prefers,1
4,prejudice,1
4,prepare,1
4,prepared,5
4,presence,5
4,present,1
4,private,1
4,profess,1
4,profound,1
4,promise,1
4,promised,1
4,promises,2
4,prompt,2
4,prone,1
4,proof,1
4,proofs,1
4,propagated,1
4,properties,4
4,property,1
4,prophets,3
4,prostitution,1
4,prostrations,1
4,protectedneither,1
4,protector,4
4,protectors,1
4,proud,1
4,proven,1
4,provide,1
4,provided,2
4,psalms,1
4,public,1
4,punish,2
4,punishing,1
4,punishment,9
4,purified,1
4,purifies,1
4,purity,1
4,pursuit,1
4,put,2
4,putting,1
4,quran,1
4,rain,1
4,raised,2
4,raises,1
4,rather,3
4,reach,1
4,rear,1
4,rebellious,1
4,receive,3
4,received,2
4,receives,3
4,reckoner,1
4,recompense,1
4,reconcile,2
4,reconciliation,3
4,redeem,2
4,redeemer,1
4,refer,1
4,referred,1
4,reform,2
4,refrainit,1
4,refuge,2
4,refuseto,1
4,regarding,3
4,regular,1
4,reject,3
4,rejected,1
4,rejects,1
4,relatives,6
4,relent,1
4,relenting,1
4,religion,4
4,reluctant,1
4,remain,1
4,remember,1
4,remembering,1
4,remit,2
4,removing,1
4,repel,1
4,repent,4
4,repentance,3
4,replace,2
4,representative,1
4,resentment,1
4,respond,1
4,responsible,1
4,restrain,3
4,resurrection,4
4,retreat,1
4,return,1
4,revealed,10
4,revelations,2
4,revelationswe,1
4,revere,1
4,reward,5
4,rewards,1
4,rich,3
4,riches,1
4,ridiculed,1
4,righteous,2
4,righteouslygod,1
4,righteousness,1
4,rightfully,1
4,rivers,3
4,roast,1
4,rooted,1
4,round,1
4,rouse,1
4,ruling,4
4,sabbath,1
