chap_num,verse_num,token_num,token_str,term_str,chunk_100_id,chunk_80_id,chunk_60_id
2,29,26,things.,things,1,1,1
2,30,0,When,when,1,1,1
2,30,1,your,your,1,1,1
2,30,2,Lord,lord,1,1,1
2,30,3,said,said,1,1,1
2,30,4,to,to,1,1,1
2,30,5,the,the,1,1,1
2,30,6,"angels,",angels,1,1,1
2,30,7,“I,i,1,1,1
2,30,8,am,am,1,1,1
2,30,9,placing,placing,1,1,1
2,30,10,a,a,1,1,1
2,30,11,successor,successor,1,1,1
2,30,12,on,on,1,1,1
2,30,13,earth.”,earth,1,1,1
2,30,14,They,they,1,1,1
2,30,15,"said,",said,1,1,1
2,30,16,“Will,will,1,1,1
2,30,17,You,you,1,1,1
2,30,18,place,place,1,1,1
2,30,19,in,in,1,1,1
2,30,20,it,it,1,1,1
2,30,21,someone,someone,1,1,1
2,30,22,who,who,1,1,1
2,30,23,will,will,1,1,1
2,30,24,cause,cause,1,1,1
2,30,25,corruption,corruption,1,1,1
2,30,26,in,in,1,1,1
2,30,27,it,it,1,1,1
2,30,28,and,and,1,1,1
2,30,29,shed,shed,1,1,1
2,30,30,"blood,",blood,1,1,1
2,30,31,while,while,1,1,1
2,30,32,we,we,1,1,1
2,30,33,declare,declare,1,1,1
2,30,34,Your,your,1,1,1
2,30,35,praises,praises,1,1,1
2,30,36,and,and,1,1,1
2,30,37,sanctify,sanctify,1,1,1
2,30,38,You?”,you,1,1,1
2,30,39,He,he,1,1,1
2,30,40,"said,",said,1,1,1
2,30,41,“I,i,1,1,1
2,30,42,know,know,1,1,1
2,30,43,what,what,1,1,1
2,30,44,you,you,1,1,1
2,30,45,do,do,1,1,1
2,30,46,not,not,1,1,1
2,30,47,know.”,know,1,1,1
2,31,0,And,and,1,1,1
2,31,1,He,he,1,1,1
2,31,2,taught,taught,1,1,1
2,31,3,Adam,adam,1,1,1
2,31,4,the,the,1,1,1
2,31,5,"names,",names,1,1,1
2,31,6,all,all,1,1,1
2,31,7,of,of,1,1,1
2,31,8,them;,them,1,1,1
2,31,9,then,then,1,1,1
2,31,10,he,he,1,1,1
2,31,11,presented,presented,1,1,1
2,31,12,them,them,1,1,1
2,31,13,to,to,1,1,1
2,31,14,the,the,1,1,1
2,31,15,"angels,",angels,1,1,1
2,31,16,and,and,1,1,1
2,31,17,"said,",said,1,1,1
2,31,18,“Tell,tell,1,1,1
2,31,19,Me,me,1,1,1
2,31,20,the,the,1,1,1
2,31,21,names,names,1,1,1
2,31,22,of,of,1,1,1
2,31,23,"these,",these,1,1,1
2,31,24,if,if,1,1,1
2,31,25,you,you,1,1,1
2,31,26,are,are,1,1,1
2,31,27,sincere.”,sincere,1,1,1
2,32,0,They,they,1,1,1
2,32,1,"said,",said,1,1,1
2,32,2,“Glory,glory,1,1,1
2,32,3,be,be,1,1,1
2,32,4,to,to,1,1,1
2,32,5,You!,you,1,1,1
2,32,6,We,we,1,1,1
2,32,7,have,have,1,1,1
2,32,8,no,no,1,1,1
2,32,9,knowledge,knowledge,1,1,1
2,32,10,except,except,1,1,1
2,32,11,what,what,1,1,1
2,32,12,You,you,1,1,1
2,32,13,have,have,1,1,1
2,32,14,taught,taught,1,1,1
2,32,15,us.,us,1,1,1
2,32,16,It,it,1,1,1
2,32,17,is,is,1,1,1
2,32,18,you,you,1,1,1
2,32,19,who,who,1,1,1
2,32,20,are,are,1,1,1
2,32,21,the,the,1,1,1
2,32,22,"Knowledgeable,",knowledgeable,1,1,1
2,32,23,the,the,1,1,1
2,32,24,Wise.”,wise,1,1,1
2,33,0,He,he,1,1,1
2,33,1,"said,",said,1,1,1
2,33,2,“O,o,1,1,1
2,33,3,"Adam,",adam,1,1,1
2,33,4,tell,tell,1,1,1
2,33,5,them,them,1,1,1
2,33,6,their,their,1,1,1
2,33,7,names.”,names,1,1,1
2,33,8,And,and,1,1,1
2,33,9,when,when,1,1,1
2,33,10,he,he,1,1,1
2,33,11,told,told,1,1,1
2,33,12,them,them,1,1,1
2,33,13,their,their,1,1,1
2,33,14,"names,",names,1,1,1
2,33,15,He,he,1,1,1
2,33,16,"said,",said,1,1,1
2,33,17,“Did,did,1,1,1
2,33,18,I,i,1,1,1
2,33,19,not,not,1,1,1
2,33,20,tell,tell,1,1,1
2,33,21,you,you,1,1,1
2,33,22,that,that,1,1,1
2,33,23,I,i,1,1,1
2,33,24,know,know,1,1,1
2,33,25,the,the,1,1,1
2,33,26,secrets,secrets,1,1,1
2,33,27,of,of,1,1,1
2,33,28,the,the,1,1,1
2,33,29,heavens,heavens,1,1,1
2,33,30,and,and,1,1,1
2,33,31,the,the,1,1,1
2,33,32,"earth,",earth,1,1,1
2,33,33,and,and,1,1,1
2,33,34,that,that,1,1,1
2,33,35,I,i,1,1,1
2,33,36,know,know,1,1,1
2,33,37,what,what,1,1,1
2,33,38,you,you,1,1,1
2,33,39,reveal,reveal,1,1,1
2,33,40,and,and,1,1,1
2,33,41,what,what,1,1,1
2,33,42,you,you,1,1,1
2,33,43,conceal?”,conceal,1,1,1
2,34,0,And,and,1,1,1
2,34,1,We,we,1,1,1
2,34,2,said,said,1,1,1
2,34,3,to,to,1,1,1
2,34,4,the,the,1,1,1
2,34,5,"angels,",angels,1,1,1
2,34,6,“Bow,bow,1,1,1
2,34,7,down,down,1,1,1
2,34,8,to,to,1,1,1
2,34,9,Adam.”,adam,1,1,1
2,34,10,They,they,1,1,1
2,34,11,bowed,bowed,1,1,1
2,34,12,"down,",down,1,1,1
2,34,13,except,except,1,1,1
2,34,14,for,for,1,1,1
2,34,15,Satan.,satan,1,1,1
2,34,16,He,he,1,1,1
2,34,17,"refused,",refused,1,1,1
2,34,18,was,was,1,1,1
2,34,19,"arrogant,",arrogant,1,1,1
2,34,20,and,and,1,1,1
2,34,21,was,was,1,1,1
2,34,22,one,one,1,1,1
2,34,23,of,of,1,1,1
2,34,24,the,the,1,1,1
2,34,25,disbelievers.,disbelievers,1,1,1
2,35,0,We,we,1,1,1
2,35,1,"said,",said,1,1,1
2,35,2,“O,o,1,1,1
2,35,3,"Adam,",adam,1,1,1
2,35,4,inhabit,inhabit,1,1,1
2,35,5,the,the,1,1,1
2,35,6,"Garden,",garden,1,1,1
2,35,7,you,you,1,1,1
2,35,8,and,and,1,1,1
2,35,9,your,your,1,1,1
2,35,10,"spouse,",spouse,1,1,1
2,35,11,and,and,1,1,1
2,35,12,eat,eat,1,1,1
2,35,13,from,from,1,1,1
2,35,14,it,it,1,1,1
2,35,15,freely,freely,1,1,1
2,35,16,as,as,1,1,1
2,35,17,you,you,1,1,1
2,35,18,"please,",please,1,1,1
2,35,19,but,but,1,1,1
2,35,20,do,do,1,1,1
2,35,21,not,not,1,1,1
2,35,22,approach,approach,1,1,1
2,35,23,this,this,1,1,1
2,35,24,"tree,",tree,1,1,1
2,35,25,lest,lest,1,1,1
2,35,26,you,you,1,1,1
2,35,27,become,become,1,1,1
2,35,28,wrongdoers.”,wrongdoers,1,1,1
2,36,0,But,but,1,1,1
2,36,1,Satan,satan,1,1,1
2,36,2,caused,caused,1,1,1
2,36,3,them,them,1,1,1
2,36,4,to,to,1,1,1
2,36,5,slip,slip,1,1,1
2,36,6,from,from,1,1,1
2,36,7,"it,",it,1,1,1
2,36,8,and,and,1,1,1
2,36,9,caused,caused,1,1,1
2,36,10,them,them,1,1,1
2,36,11,to,to,1,1,1
2,36,12,depart,depart,1,1,1
2,36,13,the,the,1,1,1
2,36,14,state,state,1,1,1
2,36,15,they,they,1,1,1
2,36,16,were,were,1,1,1
2,36,17,in.,in,1,1,1
2,36,18,We,we,1,1,1
2,36,19,"said,",said,1,1,1
2,36,20,“Go,go,1,1,1
2,36,21,"down,",down,1,1,1
2,36,22,some,some,1,1,1
2,36,23,of,of,1,1,1
2,36,24,you,you,1,1,1
2,36,25,enemies,enemies,1,1,1
2,36,26,of,of,1,1,1
2,36,27,one,one,1,1,1
2,36,28,another.,another,1,1,1
2,36,29,And,and,1,1,1
2,36,30,you,you,1,1,1
2,36,31,will,will,1,1,1
2,36,32,have,have,1,1,1
2,36,33,residence,residence,1,1,1
2,36,34,on,on,1,1,1
2,36,35,"earth,",earth,1,1,1
2,36,36,and,and,1,1,1
2,36,37,enjoyment,enjoyment,1,1,1
2,36,38,for,for,1,1,1
2,36,39,a,a,1,1,1
2,36,40,while.”,while,1,1,1
2,37,0,Then,then,1,1,1
2,37,1,Adam,adam,1,1,1
2,37,2,received,received,1,1,1
2,37,3,words,words,1,1,1
2,37,4,from,from,1,1,1
2,37,5,his,his,1,1,1
2,37,6,"Lord,",lord,1,1,1
2,37,7,so,so,1,1,1
2,37,8,He,he,1,1,1
2,37,9,relented,relented,1,1,1
2,37,10,towards,towards,1,1,1
2,37,11,him.,him,1,1,1
2,37,12,He,he,1,1,1
2,37,13,is,is,1,1,1
2,37,14,the,the,1,1,1
2,37,15,"Relenting,",relenting,1,1,1
2,37,16,the,the,1,1,1
2,37,17,Merciful.,merciful,1,1,1
2,38,0,We,we,1,1,1
2,38,1,"said,",said,1,1,1
2,38,2,“Go,go,1,1,1
2,38,3,down,down,1,1,1
2,38,4,from,from,1,1,1
2,38,5,"it,",it,1,1,1
2,38,6,all,all,1,1,1
2,38,7,of,of,1,1,1
2,38,8,you.,you,1,1,1
2,38,9,Yet,yet,1,1,1
2,38,10,whenever,whenever,1,1,1
2,38,11,guidance,guidance,1,1,1
2,38,12,comes,comes,1,1,1
2,38,13,to,to,1,1,1
2,38,14,you,you,1,1,1
2,38,15,from,from,1,1,1
2,38,16,"Me,",me,1,1,1
2,38,17,then,then,1,1,1
2,38,18,whoever,whoever,1,1,1
2,38,19,follows,follows,1,1,1
2,38,20,My,my,1,1,1
2,38,21,guidance—they,guidancethey,1,1,1
2,38,22,have,have,1,1,1
2,38,23,nothing,nothing,1,1,1
2,38,24,to,to,1,1,1
2,38,25,"fear,",fear,1,1,1
2,38,26,nor,nor,1,1,1
2,38,27,shall,shall,1,1,1
2,38,28,they,they,1,1,1
2,38,29,grieve.,grieve,1,1,1
2,39,0,But,but,1,1,1
2,39,1,as,as,1,1,1
2,39,2,for,for,1,1,1
2,39,3,those,those,1,1,1
2,39,4,who,who,1,1,1
2,39,5,disbelieve,disbelieve,1,1,1
2,39,6,and,and,1,1,1
2,39,7,reject,reject,1,1,1
2,39,8,Our,our,1,1,1
2,39,9,signs—these,signsthese,1,1,1
2,39,10,are,are,1,1,1
2,39,11,the,the,1,1,1
2,39,12,inmates,inmates,1,1,1
2,39,13,of,of,1,1,1
2,39,14,the,the,1,1,1
2,39,15,Fire—wherein,firewherein,1,1,1
2,39,16,they,they,1,1,1
2,39,17,will,will,1,1,1
2,39,18,remain,remain,1,1,1
2,39,19,forever.”,forever,1,1,1
2,40,0,O,o,1,1,1
2,40,1,Children,children,1,1,1
2,40,2,of,of,1,1,1
2,40,3,Israel!,israel,1,1,1
2,40,4,Remember,remember,1,1,1
2,40,5,My,my,1,1,1
2,40,6,blessings,blessings,1,1,1
2,40,7,which,which,1,1,1
2,40,8,I,i,1,1,1
2,40,9,bestowed,bestowed,1,1,1
2,40,10,upon,upon,1,1,1
2,40,11,"you,",you,1,1,1
2,40,12,and,and,1,1,1
2,40,13,fulfill,fulfill,1,1,1
2,40,14,your,your,1,1,1
2,40,15,pledge,pledge,1,1,1
2,40,16,to,to,1,1,1
2,40,17,"Me,",me,1,1,1
2,40,18,and,and,1,1,1
2,40,19,I,i,1,1,1
2,40,20,will,will,1,1,1
2,40,21,fulfill,fulfill,1,1,1
2,40,22,My,my,1,1,1
2,40,23,pledge,pledge,1,1,1
2,40,24,to,to,1,1,1
2,40,25,"you,",you,1,1,1
2,40,26,and,and,1,1,1
2,40,27,fear,fear,1,1,1
2,40,28,Me.,me,1,1,1
2,41,0,And,and,1,1,1
2,41,1,believe,believe,1,1,1
2,41,2,in,in,1,1,1
2,41,3,what,what,1,1,1
2,41,4,I,i,1,1,1
2,41,5,"revealed,",revealed,1,1,1
2,41,6,confirming,confirming,1,1,1
2,41,7,what,what,1,1,1
2,41,8,is,is,1,1,1
2,41,9,with,with,1,1,1
2,41,10,you;,you,1,1,1
2,41,11,and,and,1,1,1
2,41,12,do,do,1,1,1
2,41,13,not,not,1,1,1
2,41,14,be,be,1,1,1
2,41,15,the,the,1,1,1
2,41,16,first,first,1,1,1
2,41,17,to,to,1,1,1
2,41,18,deny,deny,1,1,1
2,41,19,it;,it,1,1,1
2,41,20,and,and,1,1,1
2,41,21,do,do,1,1,1
2,41,22,not,not,1,1,1
2,41,23,exchange,exchange,1,1,1
2,41,24,My,my,1,1,1
2,41,25,revelations,revelations,1,1,1
2,41,26,for,for,1,1,1
2,41,27,a,a,1,1,1
2,41,28,small,small,1,1,1
2,41,29,price;,price,1,1,1
2,41,30,and,and,1,1,1
2,41,31,be,be,1,1,1
2,41,32,conscious,conscious,1,1,1
2,41,33,of,of,1,1,1
2,41,34,Me.,me,1,1,1
2,42,0,And,and,1,1,1
2,42,1,do,do,1,1,1
2,42,2,not,not,1,1,1
2,42,3,mix,mix,1,1,1
2,42,4,truth,truth,1,1,1
2,42,5,with,with,1,1,1
2,42,6,"falsehood,",falsehood,1,1,1
2,42,7,and,and,1,1,1
2,42,8,do,do,1,1,1
2,42,9,not,not,1,1,1
2,42,10,conceal,conceal,1,1,1
2,42,11,the,the,1,1,1
2,42,12,truth,truth,1,1,1
2,42,13,while,while,1,1,1
2,42,14,you,you,1,1,1
2,42,15,know.,know,1,1,1
2,43,0,And,and,1,1,1
2,43,1,attend,attend,1,1,1
2,43,2,to,to,1,1,1
2,43,3,your,your,1,1,1
2,43,4,"prayers,",prayers,1,1,1
2,43,5,and,and,1,1,1
2,43,6,practice,practice,1,1,1
2,43,7,regular,regular,1,1,1
2,43,8,"charity,",charity,1,1,1
2,43,9,and,and,1,1,1
2,43,10,kneel,kneel,1,1,1
2,43,11,with,with,1,1,1
2,43,12,those,those,1,1,1
2,43,13,who,who,1,1,1
2,43,14,kneel.,kneel,1,1,1
2,44,0,Do,do,1,1,1
2,44,1,you,you,1,1,1
2,44,2,command,command,1,1,1
2,44,3,people,people,1,1,1
2,44,4,to,to,1,1,1
2,44,5,virtuous,virtuous,1,1,1
2,44,6,"conduct,",conduct,1,1,1
2,44,7,and,and,1,1,1
2,44,8,forget,forget,1,1,1
2,44,9,"yourselves,",yourselves,1,1,1
2,44,10,even,even,1,1,1
2,44,11,though,though,1,1,1
2,44,12,you,you,1,1,1
2,44,13,read,read,1,1,1
2,44,14,the,the,1,1,1
2,44,15,Scripture?,scripture,1,1,1
2,44,16,Do,do,1,1,1
2,44,17,you,you,1,1,1
2,44,18,not,not,1,1,1
2,44,19,understand?,understand,1,1,1
2,45,0,And,and,1,1,1
2,45,1,seek,seek,1,1,1
2,45,2,help,help,1,1,1
2,45,3,through,through,1,1,1
2,45,4,patience,patience,1,1,1
2,45,5,and,and,1,1,1
2,45,6,prayer.,prayer,1,1,1
2,45,7,But,but,1,1,1
2,45,8,it,it,1,1,1
2,45,9,is,is,1,1,1
2,45,10,"difficult,",difficult,1,1,1
2,45,11,except,except,1,1,1
2,45,12,for,for,1,1,1
2,45,13,the,the,1,1,1
2,45,14,devout.,devout,1,1,1
2,46,0,Those,those,1,1,1
2,46,1,who,who,1,1,1
2,46,2,know,know,1,1,1
2,46,3,that,that,1,1,1
2,46,4,they,they,1,1,1
2,46,5,will,will,1,1,1
2,46,6,meet,meet,1,1,1
2,46,7,their,their,1,1,1
2,46,8,"Lord,",lord,1,1,1
2,46,9,and,and,1,1,1
2,46,10,that,that,1,1,1
2,46,11,to,to,1,1,1
2,46,12,Him,him,1,1,1
2,46,13,they,they,1,1,1
2,46,14,will,will,1,1,1
2,46,15,return.,return,1,1,1
2,47,0,O,o,1,1,1
2,47,1,Children,children,1,1,1
2,47,2,of,of,1,1,1
2,47,3,Israel!,israel,1,1,1
2,47,4,Remember,remember,1,1,1
2,47,5,My,my,1,1,1
2,47,6,favor,favor,1,1,1
2,47,7,which,which,1,1,1
2,47,8,I,i,1,1,1
2,47,9,bestowed,bestowed,1,1,1
2,47,10,upon,upon,1,1,1
2,47,11,"you,",you,1,1,1
2,47,12,and,and,1,1,1
2,47,13,that,that,1,1,1
2,47,14,I,i,1,1,1
2,47,15,favored,favored,1,1,1
2,47,16,you,you,1,1,1
2,47,17,over,over,1,1,1
2,47,18,all,all,1,1,1
2,47,19,nations.,nations,1,1,1
2,48,0,And,and,1,1,1
2,48,1,beware,beware,1,1,1
2,48,2,of,of,1,1,1
2,48,3,a,a,1,1,1
2,48,4,Day,day,1,1,1
2,48,5,when,when,1,1,1
2,48,6,no,no,1,1,1
2,48,7,soul,soul,1,1,1
2,48,8,will,will,1,1,1
2,48,9,avail,avail,1,1,1
2,48,10,another,another,1,1,1
2,48,11,in,in,1,1,1
2,48,12,the,the,1,1,1
2,48,13,"least,",least,1,1,1
2,48,14,nor,nor,1,1,1
2,48,15,will,will,1,1,1
2,48,16,any,any,1,1,1
2,48,17,intercession,intercession,1,1,1
2,48,18,be,be,1,1,1
2,48,19,accepted,accepted,1,1,1
2,48,20,on,on,1,1,1
2,48,21,its,its,1,1,1
2,48,22,"behalf,",behalf,1,1,1
2,48,23,nor,nor,1,1,1
2,48,24,will,will,1,1,1
2,48,25,any,any,1,1,1
2,48,26,ransom,ransom,1,1,1
2,48,27,be,be,1,1,1
2,48,28,taken,taken,1,1,1
2,48,29,from,from,1,1,1
2,48,30,"it,",it,1,1,1
2,48,31,nor,nor,1,1,1
2,48,32,will,will,1,1,1
2,48,33,they,they,1,1,1
2,48,34,be,be,1,1,1
2,48,35,helped.,helped,1,1,1
2,49,0,And,and,1,1,1
2,49,1,recall,recall,1,1,1
2,49,2,that,that,1,1,1
2,49,3,We,we,1,1,1
2,49,4,delivered,delivered,1,1,1
2,49,5,you,you,1,1,1
2,49,6,from,from,1,1,1
2,49,7,the,the,1,1,1
2,49,8,people,people,1,1,1
2,49,9,of,of,1,1,1
2,49,10,Pharaoh.,pharaoh,1,1,1
2,49,11,They,they,1,1,1
2,49,12,inflicted,inflicted,1,1,1
2,49,13,on,on,1,1,1
2,49,14,you,you,1,1,1
2,49,15,terrible,terrible,1,1,1
2,49,16,"persecution,",persecution,1,1,1
2,49,17,killing,killing,1,1,1
2,49,18,your,your,1,1,1
2,49,19,sons,sons,1,1,1
2,49,20,and,and,1,1,1
2,49,21,sparing,sparing,1,1,1
2,49,22,your,your,1,1,1
2,49,23,women.,women,1,1,1
2,49,24,Therein,therein,1,1,1
2,49,25,was,was,1,1,1
2,49,26,a,a,1,1,1
2,49,27,tremendous,tremendous,1,1,1
2,49,28,trial,trial,1,1,1
2,49,29,from,from,1,1,1
2,49,30,your,your,1,1,1
2,49,31,Lord.,lord,1,1,1
2,50,0,And,and,1,1,1
2,50,1,recall,recall,1,1,1
2,50,2,that,that,1,1,1
2,50,3,We,we,1,1,1
2,50,4,parted,parted,1,1,1
2,50,5,the,the,1,1,1
2,50,6,sea,sea,1,1,1
2,50,7,for,for,1,1,1
2,50,8,"you,",you,1,1,1
2,50,9,so,so,1,1,1
2,50,10,We,we,1,1,1
2,50,11,saved,saved,1,1,1
2,50,12,"you,",you,1,1,1
2,50,13,and,and,1,1,1
2,50,14,We,we,1,1,1
2,50,15,drowned,drowned,1,1,1
2,50,16,the,the,1,1,1
2,50,17,people,people,1,1,1
2,50,18,of,of,1,1,1
2,50,19,Pharaoh,pharaoh,1,1,1
2,50,20,as,as,1,1,1
2,50,21,you,you,1,1,1
2,50,22,looked,looked,1,1,1
2,50,23,on.,on,1,1,1
2,51,0,And,and,1,1,1
2,51,1,recall,recall,1,1,1
2,51,2,that,that,1,1,1
2,51,3,We,we,1,1,1
2,51,4,appointed,appointed,1,1,1
2,51,5,for,for,1,1,1
2,51,6,Moses,moses,1,1,1
2,51,7,forty,forty,1,1,1
2,51,8,nights.,nights,1,1,1
2,51,9,Then,then,1,1,1
2,51,10,you,you,1,1,1
2,51,11,took,took,1,1,1
2,51,12,to,to,1,1,1
2,51,13,worshiping,worshiping,1,1,1
2,51,14,the,the,2,1,1
2,51,15,calf,calf,2,1,1
2,51,16,after,after,2,1,1
2,51,17,"him,",him,2,1,1
2,51,18,and,and,2,1,1
2,51,19,you,you,2,1,1
2,51,20,turned,turned,2,1,1
2,51,21,wicked.,wicked,2,1,1
2,52,0,Then,then,2,1,1
2,52,1,We,we,2,1,1
2,52,2,pardoned,pardoned,2,1,1
2,52,3,you,you,2,1,1
2,52,4,after,after,2,1,1
2,52,5,"that,",that,2,1,1
2,52,6,so,so,2,1,1
2,52,7,that,that,2,1,1
2,52,8,you,you,2,1,1
2,52,9,might,might,2,1,1
2,52,10,be,be,2,1,1
2,52,11,grateful.,grateful,2,1,1
2,53,0,And,and,2,1,1
2,53,1,recall,recall,2,1,1
2,53,2,that,that,2,1,1
2,53,3,We,we,2,1,1
2,53,4,gave,gave,2,1,1
2,53,5,Moses,moses,2,1,1
2,53,6,the,the,2,1,1
2,53,7,Scripture,scripture,2,1,1
2,53,8,and,and,2,1,1
2,53,9,the,the,2,1,1
2,53,10,"Criterion,",criterion,2,1,1
2,53,11,so,so,2,1,1
2,53,12,that,that,2,1,1
2,53,13,you,you,2,1,1
2,53,14,may,may,2,1,1
2,53,15,be,be,2,1,1
2,53,16,guided.,guided,2,1,1
2,54,0,And,and,2,1,1
2,54,1,recall,recall,2,1,1
2,54,2,that,that,2,1,1
2,54,3,Moses,moses,2,1,1
2,54,4,said,said,2,1,1
2,54,5,to,to,2,1,1
2,54,6,his,his,2,1,1
2,54,7,"people,",people,2,1,1
2,54,8,“O,o,2,1,1
2,54,9,my,my,2,1,1
2,54,10,"people,",people,2,1,1
2,54,11,you,you,2,1,1
2,54,12,have,have,2,1,1
2,54,13,done,done,2,1,1
2,54,14,wrong,wrong,2,1,1
2,54,15,to,to,2,1,1
2,54,16,yourselves,yourselves,2,1,1
2,54,17,by,by,2,1,1
2,54,18,worshiping,worshiping,2,1,1
2,54,19,the,the,2,1,1
2,54,20,calf.,calf,2,1,1
2,54,21,So,so,2,1,1
2,54,22,repent,repent,2,1,1
2,54,23,to,to,2,1,1
2,54,24,your,your,2,1,1
2,54,25,"Maker,",maker,2,1,1
2,54,26,and,and,2,1,1
2,54,27,kill,kill,2,1,1
2,54,28,your,your,2,1,1
2,54,29,egos.,egos,2,1,1
2,54,30,That,that,2,1,1
2,54,31,would,would,2,1,1
2,54,32,be,be,2,1,1
2,54,33,better,better,2,1,1
2,54,34,for,for,2,1,1
2,54,35,you,you,2,1,1
2,54,36,with,with,2,1,1
2,54,37,your,your,2,1,1
2,54,38,Maker.”,maker,2,1,1
2,54,39,So,so,2,1,1
2,54,40,He,he,2,1,1
2,54,41,turned,turned,2,1,1
2,54,42,to,to,2,1,1
2,54,43,you,you,2,1,1
2,54,44,in,in,2,1,1
2,54,45,repentance.,repentance,2,1,1
2,54,46,He,he,2,1,1
2,54,47,is,is,2,1,1
2,54,48,the,the,2,1,1
2,54,49,Accepter,accepter,2,1,1
2,54,50,of,of,2,1,1
2,54,51,"Repentance,",repentance,2,1,1
2,54,52,the,the,2,1,1
2,54,53,Merciful.,merciful,2,1,1
2,55,0,And,and,2,1,1
2,55,1,recall,recall,2,1,1
2,55,2,that,that,2,1,1
2,55,3,you,you,2,1,1
2,55,4,"said,",said,2,1,1
2,55,5,“O,o,2,1,1
2,55,6,"Moses,",moses,2,1,1
2,55,7,we,we,2,1,1
2,55,8,will,will,2,1,1
2,55,9,not,not,2,1,1
2,55,10,believe,believe,2,1,1
2,55,11,in,in,2,1,1
2,55,12,you,you,2,1,1
2,55,13,unless,unless,2,1,1
2,55,14,we,we,2,1,1
2,55,15,see,see,2,1,1
2,55,16,God,god,2,1,1
2,55,17,plainly.”,plainly,2,1,1
2,55,18,Thereupon,thereupon,2,1,1
2,55,19,the,the,2,1,1
2,55,20,thunderbolt,thunderbolt,2,1,1
2,55,21,struck,struck,2,1,1
2,55,22,"you,",you,2,1,1
2,55,23,as,as,2,1,1
2,55,24,you,you,2,1,1
2,55,25,looked,looked,2,1,1
2,55,26,on.,on,2,1,1
2,56,0,Then,then,2,1,1
2,56,1,We,we,2,1,1
2,56,2,revived,revived,2,1,1
2,56,3,you,you,2,1,1
2,56,4,after,after,2,1,1
2,56,5,your,your,2,1,1
2,56,6,"death,",death,2,1,1
2,56,7,so,so,2,1,1
2,56,8,that,that,2,1,1
2,56,9,you,you,2,1,1
2,56,10,may,may,2,1,1
2,56,11,be,be,2,1,1
2,56,12,appreciative.,appreciative,2,1,1
2,57,0,And,and,2,1,1
2,57,1,We,we,2,1,1
2,57,2,shaded,shaded,2,1,1
2,57,3,you,you,2,1,1
2,57,4,with,with,2,1,1
2,57,5,"clouds,",clouds,2,1,1
2,57,6,and,and,2,1,1
2,57,7,We,we,2,1,1
2,57,8,sent,sent,2,1,1
2,57,9,down,down,2,1,1
2,57,10,to,to,2,1,1
2,57,11,you,you,2,1,1
2,57,12,manna,manna,2,1,1
2,57,13,and,and,2,1,1
2,57,14,quails:,quails,2,1,1
2,57,15,“Eat,eat,2,1,1
2,57,16,of,of,2,1,1
2,57,17,the,the,2,1,1
2,57,18,good,good,2,1,1
2,57,19,things,things,2,1,1
2,57,20,We,we,2,1,1
2,57,21,have,have,2,1,1
2,57,22,provided,provided,2,1,1
2,57,23,for,for,2,1,1
2,57,24,you.”,you,2,1,1
2,57,25,They,they,2,1,1
2,57,26,did,did,2,1,1
2,57,27,not,not,2,1,1
2,57,28,wrong,wrong,2,1,1
2,57,29,"Us,",us,2,1,1
2,57,30,but,but,2,1,1
2,57,31,they,they,2,1,1
2,57,32,used,used,2,1,1
2,57,33,to,to,2,1,1
2,57,34,wrong,wrong,2,1,1
2,57,35,their,their,2,1,1
2,57,36,own,own,2,1,1
2,57,37,souls.,souls,2,1,1
2,58,0,And,and,2,1,1
2,58,1,recall,recall,2,1,1
2,58,2,that,that,2,1,1
2,58,3,We,we,2,1,1
2,58,4,"said,",said,2,1,1
2,58,5,“Enter,enter,2,1,1
2,58,6,this,this,2,1,1
2,58,7,"town,",town,2,1,1
2,58,8,and,and,2,1,1
2,58,9,eat,eat,2,1,1
2,58,10,plentifully,plentifully,2,1,1
2,58,11,from,from,2,1,1
2,58,12,it,it,2,1,1
2,58,13,whatever,whatever,2,1,1
2,58,14,you,you,2,1,1
2,58,15,wish;,wish,2,1,1
2,58,16,but,but,2,1,1
2,58,17,enter,enter,2,1,1
2,58,18,the,the,2,1,1
2,58,19,gate,gate,2,1,1
2,58,20,"humbly,",humbly,2,1,1
2,58,21,and,and,2,1,1
2,58,22,"say,",say,2,1,1
2,58,23,'Pardon.',pardon,2,1,1
2,58,24,We,we,2,1,1
2,58,25,will,will,2,1,1
2,58,26,forgive,forgive,2,1,1
2,58,27,your,your,2,1,1
2,58,28,"sins,",sins,2,1,1
2,58,29,and,and,2,1,1
2,58,30,give,give,2,1,1
2,58,31,increase,increase,2,1,1
2,58,32,to,to,2,1,1
2,58,33,the,the,2,1,1
2,58,34,virtuous.”,virtuous,2,1,1
2,59,0,But,but,2,1,1
2,59,1,the,the,2,1,1
2,59,2,wrongdoers,wrongdoers,2,1,1
2,59,3,among,among,2,1,1
2,59,4,them,them,2,1,1
2,59,5,substituted,substituted,2,1,1
2,59,6,words,words,2,1,1
2,59,7,other,other,2,1,1
2,59,8,than,than,2,1,1
2,59,9,those,those,2,1,1
2,59,10,given,given,2,1,1
2,59,11,to,to,2,1,1
2,59,12,"them,",them,2,1,1
2,59,13,so,so,2,1,1
2,59,14,We,we,2,1,1
2,59,15,sent,sent,2,1,1
2,59,16,down,down,2,1,1
2,59,17,on,on,2,1,1
2,59,18,the,the,2,1,1
