chap_num,verse_num,token_num,token_str,term_str
2,45,8,it,it
2,45,9,is,is
2,45,10,"difficult,",difficult
2,45,11,except,except
2,45,12,for,for
2,45,13,the,the
2,45,14,devout.,devout
2,46,0,Those,those
2,46,1,who,who
2,46,2,know,know
2,46,3,that,that
2,46,4,they,they
2,46,5,will,will
2,46,6,meet,meet
2,46,7,their,their
2,46,8,"Lord,",lord
2,46,9,and,and
2,46,10,that,that
2,46,11,to,to
2,46,12,Him,him
2,46,13,they,they
2,46,14,will,will
2,46,15,return.,return
2,47,0,O,o
2,47,1,Children,children
2,47,2,of,of
2,47,3,Israel!,israel
2,47,4,Remember,remember
2,47,5,My,my
2,47,6,favor,favor
2,47,7,which,which
2,47,8,I,i
2,47,9,bestowed,bestowed
2,47,10,upon,upon
2,47,11,"you,",you
2,47,12,and,and
2,47,13,that,that
2,47,14,I,i
2,47,15,favored,favored
2,47,16,you,you
2,47,17,over,over
2,47,18,all,all
2,47,19,nations.,nations
2,48,0,And,and
2,48,1,beware,beware
2,48,2,of,of
2,48,3,a,a
2,48,4,Day,day
2,48,5,when,when
2,48,6,no,no
2,48,7,soul,soul
2,48,8,will,will
2,48,9,avail,avail
2,48,10,another,another
2,48,11,in,in
2,48,12,the,the
2,48,13,"least,",least
2,48,14,nor,nor
2,48,15,will,will
2,48,16,any,any
2,48,17,intercession,intercession
2,48,18,be,be
2,48,19,accepted,accepted
2,48,20,on,on
2,48,21,its,its
2,48,22,"behalf,",behalf
2,48,23,nor,nor
2,48,24,will,will
2,48,25,any,any
2,48,26,ransom,ransom
2,48,27,be,be
2,48,28,taken,taken
2,48,29,from,from
2,48,30,"it,",it
2,48,31,nor,nor
2,48,32,will,will
2,48,33,they,they
2,48,34,be,be
2,48,35,helped.,helped
2,49,0,And,and
2,49,1,recall,recall
2,49,2,that,that
2,49,3,We,we
2,49,4,delivered,delivered
2,49,5,you,you
2,49,6,from,from
2,49,7,the,the
2,49,8,people,people
2,49,9,of,of
2,49,10,Pharaoh.,pharaoh
2,49,11,They,they
2,49,12,inflicted,inflicted
2,49,13,on,on
2,49,14,you,you
2,49,15,terrible,terrible
2,49,16,"persecution,",persecution
2,49,17,killing,killing
2,49,18,your,your
2,49,19,sons,sons
2,49,20,and,and
2,49,21,sparing,sparing
2,49,22,your,your
2,49,23,women.,women
2,49,24,Therein,therein
2,49,25,was,was
2,49,26,a,a
2,49,27,tremendous,tremendous
2,49,28,trial,trial
2,49,29,from,from
2,49,30,your,your
2,49,31,Lord.,lord
2,50,0,And,and
2,50,1,recall,recall
2,50,2,that,that
2,50,3,We,we
2,50,4,parted,parted
2,50,5,the,the
2,50,6,sea,sea
2,50,7,for,for
2,50,8,"you,",you
2,50,9,so,so
2,50,10,We,we
2,50,11,saved,saved
2,50,12,"you,",you
2,50,13,and,and
2,50,14,We,we
2,50,15,drowned,drowned
2,50,16,the,the
2,50,17,people,people
2,50,18,of,of
2,50,19,Pharaoh,pharaoh
2,50,20,as,as
2,50,21,you,you
2,50,22,looked,looked
2,50,23,on.,on
2,51,0,And,and
2,51,1,recall,recall
2,51,2,that,that
2,51,3,We,we
2,51,4,appointed,appointed
2,51,5,for,for
2,51,6,Moses,moses
2,51,7,forty,forty
2,51,8,nights.,nights
2,51,9,Then,then
2,51,10,you,you
2,51,11,took,took
2,51,12,to,to
2,51,13,worshiping,worshiping
2,51,14,the,the
2,51,15,calf,calf
2,51,16,after,after
2,51,17,"him,",him
2,51,18,and,and
2,51,19,you,you
2,51,20,turned,turned
2,51,21,wicked.,wicked
2,52,0,Then,then
2,52,1,We,we
2,52,2,pardoned,pardoned
2,52,3,you,you
2,52,4,after,after
2,52,5,"that,",that
2,52,6,so,so
2,52,7,that,that
2,52,8,you,you
2,52,9,might,might
2,52,10,be,be
2,52,11,grateful.,grateful
2,53,0,And,and
2,53,1,recall,recall
2,53,2,that,that
2,53,3,We,we
2,53,4,gave,gave
2,53,5,Moses,moses
2,53,6,the,the
2,53,7,Scripture,scripture
2,53,8,and,and
2,53,9,the,the
2,53,10,"Criterion,",criterion
2,53,11,so,so
2,53,12,that,that
2,53,13,you,you
2,53,14,may,may
2,53,15,be,be
2,53,16,guided.,guided
2,54,0,And,and
2,54,1,recall,recall
2,54,2,that,that
2,54,3,Moses,moses
2,54,4,said,said
2,54,5,to,to
2,54,6,his,his
2,54,7,"people,",people
2,54,8,“O,o
2,54,9,my,my
2,54,10,"people,",people
2,54,11,you,you
2,54,12,have,have
2,54,13,done,done
2,54,14,wrong,wrong
2,54,15,to,to
2,54,16,yourselves,yourselves
2,54,17,by,by
2,54,18,worshiping,worshiping
2,54,19,the,the
2,54,20,calf.,calf
2,54,21,So,so
2,54,22,repent,repent
2,54,23,to,to
2,54,24,your,your
2,54,25,"Maker,",maker
2,54,26,and,and
2,54,27,kill,kill
2,54,28,your,your
2,54,29,egos.,egos
2,54,30,That,that
2,54,31,would,would
2,54,32,be,be
2,54,33,better,better
2,54,34,for,for
2,54,35,you,you
2,54,36,with,with
2,54,37,your,your
2,54,38,Maker.”,maker
2,54,39,So,so
2,54,40,He,he
2,54,41,turned,turned
2,54,42,to,to
2,54,43,you,you
2,54,44,in,in
2,54,45,repentance.,repentance
2,54,46,He,he
2,54,47,is,is
2,54,48,the,the
2,54,49,Accepter,accepter
2,54,50,of,of
2,54,51,"Repentance,",repentance
2,54,52,the,the
2,54,53,Merciful.,merciful
2,55,0,And,and
2,55,1,recall,recall
2,55,2,that,that
2,55,3,you,you
2,55,4,"said,",said
2,55,5,“O,o
2,55,6,"Moses,",moses
2,55,7,we,we
2,55,8,will,will
2,55,9,not,not
2,55,10,believe,believe
2,55,11,in,in
2,55,12,you,you
2,55,13,unless,unless
2,55,14,we,we
2,55,15,see,see
2,55,16,God,god
2,55,17,plainly.”,plainly
2,55,18,Thereupon,thereupon
2,55,19,the,the
2,55,20,thunderbolt,thunderbolt
2,55,21,struck,struck
2,55,22,"you,",you
2,55,23,as,as
2,55,24,you,you
2,55,25,looked,looked
2,55,26,on.,on
2,56,0,Then,then
2,56,1,We,we
2,56,2,revived,revived
2,56,3,you,you
2,56,4,after,after
2,56,5,your,your
2,56,6,"death,",death
2,56,7,so,so
2,56,8,that,that
2,56,9,you,you
2,56,10,may,may
2,56,11,be,be
2,56,12,appreciative.,appreciative
2,57,0,And,and
2,57,1,We,we
2,57,2,shaded,shaded
2,57,3,you,you
2,57,4,with,with
2,57,5,"clouds,",clouds
2,57,6,and,and
2,57,7,We,we
2,57,8,sent,sent
2,57,9,down,down
2,57,10,to,to
2,57,11,you,you
2,57,12,manna,manna
2,57,13,and,and
2,57,14,quails:,quails
2,57,15,“Eat,eat
2,57,16,of,of
2,57,17,the,the
2,57,18,good,good
2,57,19,things,things
2,57,20,We,we
2,57,21,have,have
2,57,22,provided,provided
2,57,23,for,for
2,57,24,you.”,you
2,57,25,They,they
2,57,26,did,did
2,57,27,not,not
2,57,28,wrong,wrong
2,57,29,"Us,",us
2,57,30,but,but
2,57,31,they,they
2,57,32,used,used
2,57,33,to,to
2,57,34,wrong,wrong
2,57,35,their,their
2,57,36,own,own
2,57,37,souls.,souls
2,58,0,And,and
2,58,1,recall,recall
2,58,2,that,that
2,58,3,We,we
2,58,4,"said,",said
2,58,5,“Enter,enter
2,58,6,this,this
2,58,7,"town,",town
2,58,8,and,and
2,58,9,eat,eat
2,58,10,plentifully,plentifully
2,58,11,from,from
2,58,12,it,it
2,58,13,whatever,whatever
2,58,14,you,you
2,58,15,wish;,wish
2,58,16,but,but
2,58,17,enter,enter
2,58,18,the,the
2,58,19,gate,gate
2,58,20,"humbly,",humbly
2,58,21,and,and
2,58,22,"say,",say
2,58,23,'Pardon.',pardon
2,58,24,We,we
2,58,25,will,will
2,58,26,forgive,forgive
2,58,27,your,your
2,58,28,"sins,",sins
2,58,29,and,and
2,58,30,give,give
2,58,31,increase,increase
2,58,32,to,to
2,58,33,the,the
2,58,34,virtuous.”,virtuous
2,59,0,But,but
2,59,1,the,the
2,59,2,wrongdoers,wrongdoers
2,59,3,among,among
2,59,4,them,them
2,59,5,substituted,substituted
2,59,6,words,words
2,59,7,other,other
2,59,8,than,than
2,59,9,those,those
2,59,10,given,given
2,59,11,to,to
2,59,12,"them,",them
2,59,13,so,so
2,59,14,We,we
2,59,15,sent,sent
2,59,16,down,down
2,59,17,on,on
2,59,18,the,the
2,59,19,wrongdoers,wrongdoers
2,59,20,a,a
2,59,21,plague,plague
2,59,22,from,from
2,59,23,"heaven,",heaven
2,59,24,because,because
2,59,25,of,of
2,59,26,their,their
2,59,27,wicked,wicked
2,59,28,behavior.,behavior
2,60,0,And,and
2,60,1,recall,recall
2,60,2,when,when
2,60,3,Moses,moses
2,60,4,prayed,prayed
2,60,5,for,for
2,60,6,water,water
2,60,7,for,for
2,60,8,his,his
2,60,9,people.,people
2,60,10,We,we
2,60,11,"said,",said
2,60,12,“Strike,strike
2,60,13,the,the
2,60,14,rock,rock
2,60,15,with,with
2,60,16,your,your
2,60,17,staff.”,staff
2,60,18,Thereupon,thereupon
2,60,19,twelve,twelve
2,60,20,springs,springs
2,60,21,gushed,gushed
2,60,22,out,out
2,60,23,from,from
2,60,24,"it,",it
2,60,25,and,and
2,60,26,each,each
2,60,27,tribe,tribe
2,60,28,recognized,recognized
2,60,29,its,its
2,60,30,drinking-place.,drinkingplace
2,60,31,“Eat,eat
2,60,32,and,and
2,60,33,drink,drink
2,60,34,from,from
2,60,35,God’s,gods
2,60,36,"provision,",provision
2,60,37,and,and
2,60,38,do,do
2,60,39,not,not
2,60,40,corrupt,corrupt
2,60,41,the,the
2,60,42,earth,earth
2,60,43,with,with
2,60,44,disobedience.”,disobedience
2,61,0,And,and
2,61,1,recall,recall
2,61,2,when,when
2,61,3,you,you
2,61,4,"said,",said
2,61,5,“O,o
2,61,6,"Moses,",moses
2,61,7,we,we
2,61,8,cannot,cannot
2,61,9,endure,endure
2,61,10,one,one
2,61,11,kind,kind
2,61,12,of,of
2,61,13,"food,",food
2,61,14,so,so
2,61,15,call,call
2,61,16,to,to
2,61,17,your,your
2,61,18,Lord,lord
2,61,19,to,to
2,61,20,produce,produce
2,61,21,for,for
2,61,22,us,us
2,61,23,of,of
2,61,24,what,what
2,61,25,the,the
2,61,26,earth,earth
2,61,27,grows:,grows
2,61,28,of,of
2,61,29,its,its
2,61,30,"herbs,",herbs
2,61,31,and,and
2,61,32,its,its
2,61,33,"cucumbers,",cucumbers
2,61,34,and,and
2,61,35,its,its
2,61,36,"garlic,",garlic
2,61,37,and,and
2,61,38,its,its
2,61,39,"lentils,",lentils
2,61,40,and,and
2,61,41,its,its
2,61,42,onions.”,onions
2,61,43,He,he
2,61,44,"said,",said
2,61,45,“Would,would
2,61,46,you,you
2,61,47,substitute,substitute
2,61,48,worse,worse
2,61,49,for,for
2,61,50,better?,better
2,61,51,Go,go
2,61,52,down,down
2,61,53,to,to
2,61,54,"Egypt,",egypt
2,61,55,where,where
2,61,56,you,you
2,61,57,will,will
2,61,58,have,have
2,61,59,what,what
2,61,60,you,you
2,61,61,asked,asked
2,61,62,for.”,for
2,61,63,They,they
2,61,64,were,were
2,61,65,struck,struck
2,61,66,with,with
2,61,67,humiliation,humiliation
2,61,68,and,and
2,61,69,"poverty,",poverty
2,61,70,and,and
2,61,71,incurred,incurred
2,61,72,wrath,wrath
2,61,73,from,from
2,61,74,God.,god
2,61,75,That,that
2,61,76,was,was
2,61,77,because,because
2,61,78,they,they
2,61,79,rejected,rejected
2,61,80,God’s,gods
2,61,81,revelations,revelations
2,61,82,and,and
2,61,83,wrongfully,wrongfully
2,61,84,killed,killed
2,61,85,the,the
2,61,86,prophets.,prophets
2,61,87,That,that
2,61,88,was,was
2,61,89,because,because
2,61,90,they,they
2,61,91,disobeyed,disobeyed
2,61,92,and,and
2,61,93,transgressed.,transgressed
2,62,0,Those,those
2,62,1,who,who
2,62,2,"believe,",believe
2,62,3,and,and
2,62,4,those,those
2,62,5,who,who
2,62,6,are,are
2,62,7,"Jewish,",jewish
2,62,8,and,and
2,62,9,the,the
2,62,10,"Christians,",christians
2,62,11,and,and
2,62,12,the,the
2,62,13,Sabeans—any,sabeansany
2,62,14,who,who
2,62,15,believe,believe
2,62,16,in,in
2,62,17,God,god
2,62,18,and,and
2,62,19,the,the
2,62,20,Last,last
2,62,21,"Day,",day
2,62,22,and,and
2,62,23,act,act
2,62,24,righteously—will,righteouslywill
2,62,25,have,have
2,62,26,their,their
2,62,27,reward,reward
2,62,28,with,with
2,62,29,their,their
2,62,30,Lord;,lord
2,62,31,they,they
2,62,32,have,have
2,62,33,nothing,nothing
2,62,34,to,to
2,62,35,"fear,",fear
2,62,36,nor,nor
2,62,37,will,will
2,62,38,they,they
2,62,39,grieve.,grieve
2,63,0,And,and
2,63,1,recall,recall
2,63,2,when,when
2,63,3,We,we
2,63,4,received,received
2,63,5,a,a
2,63,6,pledge,pledge
2,63,7,from,from
2,63,8,"you,",you
2,63,9,and,and
2,63,10,raised,raised
2,63,11,the,the
2,63,12,Mount,mount
2,63,13,above,above
2,63,14,you:,you
2,63,15,“Take,take
2,63,16,what,what
2,63,17,We,we
2,63,18,have,have
2,63,19,given,given
2,63,20,you,you
2,63,21,"earnestly,",earnestly
2,63,22,and,and
2,63,23,remember,remember
2,63,24,what,what
2,63,25,is,is
2,63,26,in,in
2,63,27,"it,",it
2,63,28,that,that
2,63,29,you,you
2,63,30,may,may
2,63,31,attain,attain
2,63,32,righteousness.”,righteousness
2,64,0,But,but
2,64,1,after,after
2,64,2,that,that
2,64,3,you,you
2,64,4,turned,turned
2,64,5,away.,away
2,64,6,Were,were
2,64,7,it,it
2,64,8,not,not
2,64,9,for,for
2,64,10,God’s,gods
2,64,11,grace,grace
2,64,12,and,and
2,64,13,mercy,mercy
2,64,14,towards,towards
2,64,15,"you,",you
2,64,16,you,you
2,64,17,would,would
2,64,18,have,have
2,64,19,been,been
2,64,20,among,among
2,64,21,the,the
2,64,22,losers.,losers
2,65,0,And,and
2,65,1,you,you
2,65,2,surely,surely
2,65,3,knew,knew
2,65,4,those,those
2,65,5,of,of
2,65,6,you,you
2,65,7,who,who
2,65,8,violated,violated
2,65,9,the,the
2,65,10,Sabbath.,sabbath
2,65,11,We,we
2,65,12,said,said
2,65,13,to,to
2,65,14,"them,",them
2,65,15,“Be,be
2,65,16,despicable,despicable
2,65,17,apes!”,apes
2,66,0,Thus,thus
2,66,1,We,we
2,66,2,made,made
2,66,3,it,it
2,66,4,a,a
2,66,5,deterrent,deterrent
2,66,6,for,for
2,66,7,their,their
2,66,8,"generation,",generation
2,66,9,and,and
2,66,10,for,for
2,66,11,subsequent,subsequent
2,66,12,"generations,",generations
2,66,13,and,and
2,66,14,a,a
2,66,15,lesson,lesson
2,66,16,for,for
2,66,17,the,the
2,66,18,righteous.,righteous
2,67,0,And,and
2,67,1,recall,recall
2,67,2,when,when
2,67,3,Moses,moses
2,67,4,said,said
2,67,5,to,to
2,67,6,his,his
2,67,7,"people,",people
2,67,8,“God,god
2,67,9,commands,commands
2,67,10,you,you
2,67,11,to,to
2,67,12,sacrifice,sacrifice
2,67,13,a,a
2,67,14,heifer.”,heifer
2,67,15,They,they
2,67,16,"said,",said
2,67,17,“Do,do
2,67,18,you,you
2,67,19,make,make
2,67,20,a,a
2,67,21,mockery,mockery
2,67,22,of,of
2,67,23,us?”,us
2,67,24,He,he
2,67,25,"said,",said
2,67,26,“God,god
2,67,27,forbid,forbid
2,67,28,that,that
2,67,29,I,i
2,67,30,should,should
2,67,31,be,be
2,67,32,so,so
2,67,33,ignorant.”,ignorant
2,68,0,They,they
2,68,1,"said,",said
2,68,2,“Call,call
2,68,3,upon,upon
2,68,4,your,your
2,68,5,Lord,lord
2,68,6,to,to
2,68,7,show,show
2,68,8,us,us
2,68,9,which,which
2,68,10,one.”,one
2,68,11,He,he
2,68,12,"said,",said
2,68,13,“He,he
2,68,14,says,says
2,68,15,she,she
2,68,16,is,is
2,68,17,a,a
2,68,18,"heifer,",heifer
2,68,19,neither,neither
2,68,20,too,too
2,68,21,"old,",old
2,68,22,nor,nor
2,68,23,too,too
2,68,24,"young,",young
2,68,25,but,but
2,68,26,in,in
2,68,27,between.,between
2,68,28,So,so
2,68,29,do,do
2,68,30,what,what
2,68,31,you,you
2,68,32,are,are
2,68,33,commanded.”,commanded
2,69,0,They,they
2,69,1,"said,",said
2,69,2,“Call,call
2,69,3,upon,upon
2,69,4,your,your
2,69,5,Lord,lord
2,69,6,to,to
2,69,7,show,show
2,69,8,us,us
2,69,9,what,what
2,69,10,her,her
2,69,11,color,color
2,69,12,is.”,is
2,69,13,He,he
2,69,14,"said,",said
2,69,15,“He,he
2,69,16,says,says
2,69,17,she,she
2,69,18,is,is
2,69,19,a,a
2,69,20,yellow,yellow
2,69,21,"heifer,",heifer
2,69,22,bright,bright
2,69,23,in,in
2,69,24,"color,",color
2,69,25,pleasing,pleasing
2,69,26,to,to
2,69,27,the,the
2,69,28,beholders.”,beholders
2,70,0,They,they
2,70,1,"said,",said
2,70,2,“Call,call
2,70,3,upon,upon
2,70,4,your,your
2,70,5,Lord,lord
2,70,6,to,to
2,70,7,show,show
2,70,8,us,us
2,70,9,which,which
2,70,10,one;,one
2,70,11,the,the
2,70,12,heifers,heifers
2,70,13,look,look
2,70,14,alike,alike
2,70,15,to,to
2,70,16,us;,us
2,70,17,and,and
2,70,18,God,god
2,70,19,"willing,",willing
2,70,20,we,we
2,70,21,will,will
2,70,22,be,be
2,70,23,guided.”,guided
2,71,0,He,he
2,71,1,"said,",said
2,71,2,“He,he
2,71,3,says,says
2,71,4,she,she
2,71,5,is,is
2,71,6,a,a
2,71,7,"heifer,",heifer
2,71,8,neither,neither
2,71,9,yoked,yoked
2,71,10,to,to
2,71,11,plow,plow
2,71,12,the,the
2,71,13,"earth,",earth
2,71,14,nor,nor
2,71,15,to,to
2,71,16,irrigate,irrigate
2,71,17,the,the
2,71,18,field;,field
2,71,19,sound,sound
2,71,20,without,without
2,71,21,blemish.”,blemish
2,71,22,They,they
2,71,23,"said,",said
2,71,24,“Now,now
2,71,25,you,you
2,71,26,have,have
2,71,27,brought,brought
2,71,28,the,the
2,71,29,truth.”,truth
2,71,30,So,so
2,71,31,they,they
2,71,32,slew,slew
2,71,33,her;,her
2,71,34,though,though
2,71,35,they,they
2,71,36,almost,almost
2,71,37,did,did
2,71,38,not.,not
2,72,0,And,and
2,72,1,recall,recall
2,72,2,when,when
2,72,3,you,you
2,72,4,killed,killed
2,72,5,a,a
2,72,6,"person,",person
2,72,7,and,and
2,72,8,disputed,disputed
2,72,9,in,in
2,72,10,the,the
2,72,11,matter;,matter
2,72,12,but,but
2,72,13,God,god
2,72,14,was,was
2,72,15,to,to
2,72,16,expose,expose
2,72,17,what,what
2,72,18,you,you
2,72,19,were,were
2,72,20,hiding.,hiding
2,73,0,We,we
2,73,1,"said,",said
2,73,2,“Strike,strike
2,73,3,him,him
2,73,4,with,with
2,73,5,part,part
2,73,6,of,of
2,73,7,it.”,it
2,73,8,Thus,thus
2,73,9,God,god
2,73,10,brings,brings
2,73,11,the,the
2,73,12,dead,dead
2,73,13,to,to
2,73,14,life;,life
2,73,15,and,and
2,73,16,He,he
2,73,17,shows,shows
2,73,18,you,you
2,73,19,His,his
2,73,20,"signs,",signs
2,73,21,that,that
2,73,22,you,you
2,73,23,may,may
2,73,24,understand.,understand
2,74,0,Then,then
2,74,1,after,after
2,74,2,that,that
2,74,3,your,your
2,74,4,hearts,hearts
2,74,5,hardened.,hardened
2,74,6,They,they
2,74,7,were,were
2,74,8,as,as
2,74,9,"rocks,",rocks
2,74,10,or,or
2,74,11,even,even
2,74,12,harder.,harder
2,74,13,For,for
2,74,14,there,there
2,74,15,are,are
2,74,16,some,some
2,74,17,rocks,rocks
2,74,18,from,from
2,74,19,which,which
2,74,20,rivers,rivers
2,74,21,gush,gush
2,74,22,"out,",out
2,74,23,and,and
2,74,24,others,others
2,74,25,that,that
2,74,26,splinter,splinter
2,74,27,and,and
2,74,28,water,water
2,74,29,comes,comes
2,74,30,out,out
2,74,31,from,from
2,74,32,"them,",them
2,74,33,and,and
2,74,34,others,others
2,74,35,that,that
2,74,36,sink,sink
2,74,37,in,in
2,74,38,awe,awe
2,74,39,of,of
2,74,40,God.,god
2,74,41,God,god
2,74,42,is,is
2,74,43,not,not
2,74,44,unaware,unaware
2,74,45,of,of
2,74,46,what,what
2,74,47,you,you
2,74,48,do.,do
2,75,0,Do,do
2,75,1,you,you
2,75,2,hope,hope
2,75,3,that,that
2,75,4,they,they
2,75,5,will,will
2,75,6,believe,believe
2,75,7,in,in
2,75,8,"you,",you
2,75,9,when,when
2,75,10,some,some
2,75,11,of,of
2,75,12,them,them
2,75,13,used,used
2,75,14,to,to
2,75,15,hear,hear
2,75,16,the,the
2,75,17,Word,word
2,75,18,of,of
2,75,19,"God,",god
2,75,20,and,and
2,75,21,then,then
2,75,22,deliberately,deliberately
2,75,23,distort,distort
2,75,24,"it,",it
2,75,25,even,even
2,75,26,after,after
2,75,27,understanding,understanding
2,75,28,it?,it
2,76,0,And,and
2,76,1,when,when
2,76,2,they,they
2,76,3,come,come
2,76,4,across,across
2,76,5,those,those
2,76,6,who,who
2,76,7,"believe,",believe
2,76,8,they,they
2,76,9,"say,",say
2,76,10,“We,we
2,76,11,"believe,”",believe
2,76,12,but,but
2,76,13,when,when
2,76,14,they,they
2,76,15,come,come
2,76,16,together,together
2,76,17,"privately,",privately
2,76,18,they,they
2,76,19,"say,",say
2,76,20,“Will,will
2,76,21,you,you
2,76,22,inform,inform
2,76,23,them,them
2,76,24,of,of
2,76,25,what,what
2,76,26,God,god
2,76,27,has,has
2,76,28,disclosed,disclosed
2,76,29,to,to
2,76,30,"you,",you
2,76,31,so,so
2,76,32,that,that
2,76,33,they,they
2,76,34,might,might
2,76,35,dispute,dispute
2,76,36,with,with
2,76,37,you,you
2,76,38,concerning,concerning
2,76,39,it,it
2,76,40,before,before
2,76,41,your,your
2,76,42,Lord?”,lord
2,76,43,Do,do
2,76,44,you,you
2,76,45,not,not
2,76,46,understand?,understand
2,77,0,Do,do
2,77,1,they,they
2,77,2,not,not
2,77,3,know,know
2,77,4,that,that
2,77,5,God,god
2,77,6,knows,knows
2,77,7,what,what
2,77,8,they,they
2,77,9,conceal,conceal
2,77,10,and,and
2,77,11,what,what
2,77,12,they,they
2,77,13,reveal?,reveal
2,78,0,And,and
2,78,1,among,among
2,78,2,them,them
2,78,3,are,are
2,78,4,uneducated,uneducated
2,78,5,who,who
2,78,6,know,know
2,78,7,the,the
2,78,8,Scripture,scripture
2,78,9,only,only
2,78,10,through,through
2,78,11,"hearsay,",hearsay
2,78,12,and,and
2,78,13,they,they
2,78,14,only,only
2,78,15,speculate.,speculate
2,79,0,So,so
2,79,1,woe,woe
2,79,2,to,to
2,79,3,those,those
2,79,4,who,who
2,79,5,write,write
2,79,6,the,the
2,79,7,Scripture,scripture
2,79,8,with,with
2,79,9,their,their
2,79,10,own,own
2,79,11,"hands,",hands
2,79,12,and,and
2,79,13,then,then
2,79,14,"say,",say
2,79,15,“This,this
2,79,16,is,is
2,79,17,from,from
2,79,18,"God,”",god
2,79,19,that,that
2,79,20,they,they
2,79,21,may,may
2,79,22,exchange,exchange
2,79,23,it,it
2,79,24,for,for
2,79,25,a,a
2,79,26,little,little
2,79,27,price.,price
2,79,28,Woe,woe
2,79,29,to,to
2,79,30,them,them
2,79,31,for,for
2,79,32,what,what
2,79,33,their,their
2,79,34,hands,hands
2,79,35,have,have
2,79,36,"written,",written
2,79,37,and,and
2,79,38,woe,woe
2,79,39,to,to
2,79,40,them,them
2,79,41,for,for
2,79,42,what,what
2,79,43,they,they
2,79,44,earn.,earn
2,80,0,And,and
2,80,1,they,they
2,80,2,"say,",say
2,80,3,“The,the
2,80,4,Fire,fire
2,80,5,will,will
2,80,6,not,not
2,80,7,touch,touch
2,80,8,us,us
2,80,9,except,except
2,80,10,for,for
2,80,11,a,a
2,80,12,number,number
2,80,13,of,of
2,80,14,days.”,days
2,80,15,"Say,",say
2,80,16,“Have,have
2,80,17,you,you
2,80,18,received,received
2,80,19,a,a
2,80,20,promise,promise
2,80,21,from,from
2,80,22,God—God,godgod
2,80,23,never,never
2,80,24,breaks,breaks
2,80,25,His,his
2,80,26,promise—or,promiseor
2,80,27,are,are
2,80,28,you,you
2,80,29,saying,saying
2,80,30,about,about
2,80,31,God,god
2,80,32,what,what
2,80,33,you,you
2,80,34,do,do
2,80,35,not,not
2,80,36,know?”,know
2,81,0,"Indeed,",indeed
2,81,1,whoever,whoever
2,81,2,commits,commits
2,81,3,"misdeeds,",misdeeds
2,81,4,and,and
2,81,5,becomes,becomes
2,81,6,besieged,besieged
2,81,7,by,by
2,81,8,his,his
2,81,9,iniquities—these,iniquitiesthese
2,81,10,are,are
2,81,11,the,the
2,81,12,inmates,inmates
2,81,13,of,of
2,81,14,the,the
2,81,15,"Fire,",fire
2,81,16,wherein,wherein
2,81,17,they,they
2,81,18,will,will
2,81,19,dwell,dwell
2,81,20,forever.,forever
2,82,0,As,as
2,82,1,for,for
2,82,2,those,those
2,82,3,who,who
2,82,4,believe,believe
2,82,5,and,and
2,82,6,do,do
2,82,7,righteous,righteous
2,82,8,deeds—these,deedsthese
2,82,9,are,are
2,82,10,the,the
2,82,11,inhabitants,inhabitants
2,82,12,of,of
2,82,13,"Paradise,",paradise
2,82,14,wherein,wherein
2,82,15,they,they
2,82,16,will,will
2,82,17,dwell,dwell
2,82,18,forever.,forever
2,83,0,We,we
2,83,1,made,made
2,83,2,a,a
2,83,3,covenant,covenant
2,83,4,with,with
2,83,5,the,the
2,83,6,Children,children
2,83,7,of,of
2,83,8,Israel:,israel
2,83,9,“Worship,worship
2,83,10,none,none
2,83,11,but,but
2,83,12,God;,god
2,83,13,and,and
2,83,14,be,be
2,83,15,good,good
2,83,16,to,to
2,83,17,"parents,",parents
2,83,18,and,and
2,83,19,"relatives,",relatives
2,83,20,and,and
2,83,21,"orphans,",orphans
2,83,22,and,and
2,83,23,the,the
2,83,24,needy;,needy
2,83,25,and,and
2,83,26,speak,speak
2,83,27,nicely,nicely
2,83,28,to,to
2,83,29,people;,people
2,83,30,and,and
2,83,31,pray,pray
2,83,32,"regularly,",regularly
2,83,33,and,and
2,83,34,give,give
2,83,35,alms.”,alms
2,83,36,Then,then
2,83,37,you,you
2,83,38,turned,turned
2,83,39,"away,",away
2,83,40,except,except
2,83,41,for,for
2,83,42,a,a
2,83,43,few,few
2,83,44,of,of
2,83,45,"you,",you
2,83,46,recanting.,recanting
2,84,0,And,and
2,84,1,We,we
2,84,2,made,made
2,84,3,a,a
2,84,4,covenant,covenant
2,84,5,with,with
2,84,6,you:,you
2,84,7,“You,you
2,84,8,shall,shall
2,84,9,not,not
2,84,10,shed,shed
